index,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,avg,city,Cluster
4972,1.0,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,2
4973,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,경기도 김포시,2
4974,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,경기도 김포시,2
4975,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,1
4976,0.5,0.5,0.75,0.75,1.0,0.5,0.5,0.9999999999999999,0.33333333333333337,0.75,0.75,1.0,0.6666666666666666,경기도 김포시,2
4977,0.75,0.75,1.0,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,2
4978,1.0,0.5,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 김포시,0
4979,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 김포시,2
4980,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,경기도 김포시,0
4981,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,2
4982,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.5,0.75,0.6666666666666666,경기도 김포시,2
4983,1.0,0.5,0.75,0.75,0.75,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,2
4984,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 김포시,1
4985,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,1
4986,1.0,0.5,1.0,0.75,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,0
4987,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.33333333333333337,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 김포시,1
4988,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 김포시,2
4989,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 김포시,1
4990,0.5,0.5,1.0,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,1.0,0.6666666666666666,경기도 김포시,1
4991,1.0,0.5,0.75,0.75,0.75,1.0,0.75,0.33333333333333337,0.33333333333333337,1.0,1.0,0.75,0.6666666666666666,경기도 김포시,2
4992,0.75,0.5,0.25,0.75,0.5,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.25,0.5,0.6666666666666666,경기도 화성시,1
4993,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,경기도 화성시,1
4994,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,경기도 화성시,2
4995,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,경기도 화성시,0
4996,0.75,1.0,0.75,0.75,1.0,0.75,0.5,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,경기도 화성시,0
4997,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.5,0.6666666666666666,경기도 화성시,1
4998,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.6666666666666666,경기도 화성시,2
4999,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.5,0.6666666666666666,경기도 화성시,1
5000,1.0,0.5,0.75,1.0,1.0,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,1.0,0.9999999999999999,경기도 화성시,2
5001,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5002,1.0,0.75,1.0,0.75,0.75,0.5,0.5,0.9999999999999999,0.6666666666666666,0.5,0.75,1.0,0.6666666666666666,경기도 화성시,2
5003,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5004,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 화성시,1
5005,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 화성시,1
5006,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,경기도 화성시,2
5007,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.33333333333333337,경기도 화성시,1
5008,0.75,0.5,1.0,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5009,0.5,0.5,0.0,0.5,0.5,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 화성시,1
5010,0.5,0.75,1.0,0.5,1.0,0.5,0.5,0.33333333333333337,0.6666666666666666,0.75,0.5,0.75,0.33333333333333337,경기도 화성시,1
5011,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5012,0.75,0.5,1.0,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5013,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.9999999999999999,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,경기도 화성시,2
5014,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.9999999999999999,경기도 화성시,2
5015,1.0,0.5,1.0,0.75,0.75,0.5,1.0,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,2
5016,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.9999999999999999,경기도 화성시,0
5017,0.75,0.5,0.5,0.75,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5018,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,경기도 화성시,2
5019,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.75,0.75,0.5,0.9999999999999999,경기도 화성시,1
5020,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.6666666666666666,경기도 화성시,0
5021,0.75,0.5,0.75,0.25,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.33333333333333337,경기도 화성시,1
5022,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5023,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5024,1.0,0.5,0.75,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.5,0.75,0.9999999999999999,경기도 화성시,0
5025,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.33333333333333337,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5026,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.9999999999999999,0.5,0.75,1.0,0.6666666666666666,경기도 화성시,0
5027,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5028,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5029,1.0,0.5,0.75,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.5,0.75,0.9999999999999999,경기도 화성시,0
5030,0.75,0.5,1.0,0.75,0.75,0.75,1.0,0.6666666666666666,0.9999999999999999,0.5,1.0,0.75,0.6666666666666666,경기도 화성시,0
5031,0.75,0.5,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.9999999999999999,0.5,0.75,1.0,0.6666666666666666,경기도 화성시,2
5032,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,경기도 화성시,0
5033,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5034,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.6666666666666666,0.9999999999999999,0.5,1.0,0.75,0.6666666666666666,경기도 화성시,2
5035,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5036,1.0,0.5,1.0,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,경기도 화성시,2
5037,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,경기도 화성시,0
5038,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5039,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5040,1.0,0.5,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,1.0,0.33333333333333337,경기도 화성시,2
5041,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5042,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,0
5043,1.0,0.5,0.75,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5044,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.33333333333333337,경기도 화성시,1
5045,0.75,0.5,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5046,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5047,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,1
5048,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,경기도 화성시,2
5049,0.75,0.5,0.75,0.75,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,1.0,0.6666666666666666,경기도 화성시,0
5050,1.0,0.75,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,1
5051,0.75,0.5,0.75,0.5,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.9999999999999999,경기도 화성시,1
5052,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5053,1.0,0.5,0.75,1.0,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 화성시,2
5054,0.5,0.5,0.75,0.75,0.25,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.25,0.75,0.33333333333333337,경기도 화성시,1
5055,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,경기도 화성시,0
5056,1.0,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,1.0,0.9999999999999999,경기도 화성시,0
5058,1.0,0.5,0.25,0.75,0.75,0.5,0.5,0.0,0.6666666666666666,0.5,0.5,0.25,0.6666666666666666,경기도 화성시,1
5059,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.33333333333333337,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5060,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.33333333333333337,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5061,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5062,0.75,0.5,1.0,1.0,0.75,0.5,0.5,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5063,0.75,0.5,0.75,1.0,0.75,0.5,0.75,0.9999999999999999,0.33333333333333337,0.5,0.75,0.75,0.9999999999999999,경기도 화성시,2
5064,1.0,0.75,0.5,1.0,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.9999999999999999,경기도 화성시,2
5065,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,0
5066,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5067,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.9999999999999999,0.9999999999999999,0.75,1.0,0.75,0.9999999999999999,경기도 화성시,0
5068,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5069,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5070,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,2
5071,1.0,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,1.0,0.6666666666666666,경기도 화성시,1
5072,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,경기도 화성시,1
5073,1.0,0.5,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,1.0,0.9999999999999999,경기도 화성시,2
5074,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5075,0.75,0.5,1.0,0.5,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,1.0,0.75,0.33333333333333337,경기도 화성시,2
5076,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,경기도 화성시,1
5077,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.75,0.6666666666666666,경기도 화성시,0
5078,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5079,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,2
5080,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.33333333333333337,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5081,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.25,0.6666666666666666,경기도 화성시,1
5082,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5083,0.5,0.5,0.75,1.0,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 화성시,1
5084,1.0,0.5,0.75,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.5,0.75,0.9999999999999999,경기도 화성시,0
5085,1.0,0.5,0.75,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.5,0.75,0.9999999999999999,경기도 화성시,0
5086,1.0,0.5,0.75,0.75,1.0,0.75,0.5,0.33333333333333337,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5087,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,2
5088,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.75,0.75,0.5,0.9999999999999999,경기도 화성시,1
5089,0.75,0.5,0.75,0.75,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5090,1.0,0.5,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,경기도 화성시,2
5091,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,경기도 화성시,2
5092,1.0,0.5,0.75,0.75,0.75,1.0,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,경기도 화성시,2
5093,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,경기도 화성시,0
5094,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,경기도 화성시,0
5095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 화성시,1
5096,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5097,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5098,1.0,0.75,1.0,0.75,0.75,1.0,0.75,0.9999999999999999,0.6666666666666666,0.75,1.0,0.75,0.6666666666666666,경기도 화성시,0
5099,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5100,1.0,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5101,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,경기도 화성시,0
5102,0.75,0.5,0.75,0.75,1.0,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,1
5103,1.0,0.75,0.5,0.5,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 화성시,2
5104,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,경기도 화성시,0
5105,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,경기도 화성시,2
5106,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,1.0,0.6666666666666666,경기도 화성시,2
5107,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.6666666666666666,경기도 화성시,1
5108,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,경기도 화성시,2
5109,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5110,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.33333333333333337,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,1
5111,1.0,0.5,0.75,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,1.0,0.5,0.75,0.9999999999999999,경기도 화성시,0
5112,1.0,0.5,0.5,0.75,0.75,0.5,0.5,0.9999999999999999,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 화성시,2
5113,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5114,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,경기도 화성시,1
5115,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 화성시,1
5116,1.0,0.5,0.75,0.75,0.75,1.0,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,경기도 화성시,2
5117,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 화성시,2
5118,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,경기도 화성시,1
5119,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,경기도 광주시,1
5120,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,경기도 광주시,1
5121,1.0,0.5,1.0,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,경기도 광주시,1
5122,1.0,0.75,0.5,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.9999999999999999,경기도 광주시,2
5123,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,경기도 광주시,2
5124,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 광주시,2
5125,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.5,0.6666666666666666,경기도 광주시,2
5126,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,경기도 광주시,1
5127,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 광주시,2
5128,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.33333333333333337,0.5,0.5,1.0,0.6666666666666666,경기도 광주시,2
5129,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.75,0.5,0.5,0.6666666666666666,경기도 광주시,1
5130,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.9999999999999999,0.9999999999999999,0.75,0.75,1.0,0.9999999999999999,경기도 광주시,0
5131,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.9999999999999999,경기도 광주시,2
5132,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 광주시,2
5133,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.5,0.75,0.6666666666666666,경기도 광주시,2
5134,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,경기도 광주시,2
5135,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.75,0.75,0.6666666666666666,경기도 광주시,1
5136,1.0,1.0,1.0,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,1.0,0.6666666666666666,경기도 광주시,0
5137,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,경기도 광주시,2
5138,1.0,0.5,0.75,1.0,0.75,0.5,0.5,0.9999999999999999,0.9999999999999999,0.5,0.75,0.25,0.9999999999999999,경기도 광주시,2
5139,0.75,0.5,1.0,0.75,0.75,0.5,0.75,0.9999999999999999,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,경기도 광주시,2
5140,0.75,0.5,1.0,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,경기도 광주시,2
5141,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.33333333333333337,0.6666666666666666,0.75,0.75,0.5,0.6666666666666666,경기도 광주시,1
5142,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,경기도 광주시,2
5143,1.0,0.5,0.75,1.0,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 광주시,2
5144,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,경기도 광주시,2
5145,1.0,0.5,0.75,1.0,0.75,0.5,1.0,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,경기도 광주시,2
