index,자연,음식,레포츠,역사,테마파크,휴식,예술,도심,가족,장소
8121,1,1,0,0,0,0,0,0,0,프로방스 마을
8122,1,1,0,0,0,1,0,0,0,프로방스 마을
8123,1,0,1,0,0,1,0,0,0,프로방스 마을
8124,1,0,0,0,0,0,0,0,0,프로방스 마을
8125,1,1,0,0,0,0,0,0,0,프로방스 마을
8126,1,1,0,0,0,0,0,0,0,프로방스 마을
8127,1,1,0,0,0,0,0,0,0,프로방스 마을
8128,0,1,0,0,0,1,0,0,0,프로방스 마을
8129,1,1,0,0,0,1,0,0,0,프로방스 마을
8130,1,0,0,0,0,1,0,0,0,프로방스 마을
8131,1,0,0,0,0,1,0,0,0,프로방스 마을
8132,1,0,1,0,1,1,0,0,0,프로방스 마을
8133,1,0,0,0,1,1,0,0,0,프로방스 마을
8134,1,0,0,0,0,0,0,0,0,프로방스 마을
8135,1,0,0,0,0,1,0,0,0,프로방스 마을
8136,1,0,1,0,0,1,0,0,0,프로방스 마을
8137,1,0,0,0,0,1,0,0,0,프로방스 마을
8138,1,0,0,0,0,0,0,0,1,프로방스 마을
8139,1,0,0,0,0,1,0,0,0,프로방스 마을
8140,1,0,1,0,0,0,0,0,0,프로방스 마을
8141,1,0,0,0,0,0,0,0,0,프로방스 마을
8142,1,0,0,0,0,1,0,0,0,프로방스 마을
8143,0,1,0,0,0,0,0,1,0,프로방스 마을
8144,0,0,0,0,0,0,1,0,0,프로방스 마을
8145,1,1,0,0,0,0,0,0,0,프로방스 마을
8146,1,0,0,0,0,1,0,0,0,프로방스 마을
8147,1,1,0,0,0,0,0,0,0,프로방스 마을
8148,1,0,0,0,0,0,0,0,0,프로방스 마을
8149,0,0,0,0,0,0,0,0,0,프로방스 마을
8150,1,0,0,0,0,1,0,0,0,프로방스 마을
8151,1,0,0,0,0,1,0,0,0,프로방스 마을
8152,1,1,0,0,0,1,0,0,0,프로방스 마을
8153,1,1,0,0,0,0,0,0,0,프로방스 마을
8154,1,0,0,0,1,0,0,0,0,프로방스 마을
8155,1,0,0,0,0,1,0,0,0,프로방스 마을
8156,1,1,0,0,0,1,0,0,0,프로방스 마을
8157,0,1,0,0,0,0,0,0,0,프로방스 마을
8158,1,0,0,0,0,0,0,0,0,프로방스 마을
8159,1,1,0,0,0,0,0,0,0,프로방스 마을
8160,1,1,0,0,0,0,0,0,0,프로방스 마을
8161,0,1,0,0,0,0,0,0,0,프로방스 마을
8162,1,1,0,0,0,0,0,0,0,프로방스 마을
8163,1,0,0,0,0,1,0,0,0,프로방스 마을
8164,1,0,0,0,0,1,0,1,0,프로방스 마을
8165,0,1,0,0,0,0,1,0,0,프로방스 마을
8166,1,0,0,0,0,1,0,0,0,프로방스 마을
8167,1,1,0,0,0,0,0,0,0,프로방스 마을
8168,0,0,0,0,0,0,0,0,0,프로방스 마을
8169,0,0,0,0,0,0,0,1,0,프로방스 마을
8170,1,0,0,0,0,1,0,0,0,프로방스 마을
8171,1,1,0,0,0,1,0,0,0,프로방스 마을
8172,1,1,0,0,0,1,0,0,0,프로방스 마을
8173,1,1,0,0,0,1,1,0,0,프로방스 마을
8174,1,1,0,0,0,1,0,0,0,프로방스 마을
8175,1,0,0,0,0,1,0,0,0,프로방스 마을
8176,1,1,0,0,0,1,0,1,0,프로방스 마을
8177,1,1,0,0,0,1,0,0,0,프로방스 마을
8178,1,1,0,0,0,0,0,0,0,프로방스 마을
8179,1,0,0,0,0,1,0,0,0,프로방스 마을
8180,1,1,0,0,0,0,0,0,0,프로방스 마을
8181,1,1,0,0,0,1,0,0,0,프로방스 마을
8182,1,1,0,0,0,1,0,0,0,프로방스 마을
8183,1,0,0,0,0,1,0,0,0,프로방스 마을
8184,0,1,0,0,0,0,0,0,0,프로방스 마을
8185,1,0,0,0,0,1,0,0,0,프로방스 마을
8186,1,1,0,0,0,0,0,0,0,프로방스 마을
8187,0,1,0,0,0,1,0,0,1,프로방스 마을
8188,0,1,1,0,0,0,0,0,0,프로방스 마을
8189,1,1,0,0,0,1,0,0,0,프로방스 마을
8190,1,1,0,0,0,0,0,0,0,프로방스 마을
8191,0,1,0,0,0,0,0,0,0,프로방스 마을
8192,1,1,0,0,0,1,0,0,0,프로방스 마을
8193,1,0,0,0,0,1,0,0,0,프로방스 마을
8194,1,1,0,0,0,0,0,0,0,프로방스 마을
8195,0,0,0,0,0,1,1,0,0,프로방스 마을
8196,1,0,0,0,0,0,0,0,0,프로방스 마을
8197,1,1,0,0,0,1,0,0,0,프로방스 마을
8198,1,1,0,0,0,0,0,0,0,프로방스 마을
8199,1,1,0,0,0,0,0,0,0,프로방스 마을
8200,1,0,0,0,0,0,0,0,0,프로방스 마을
8201,1,0,0,0,0,0,0,0,0,프로방스 마을
8202,1,1,0,0,0,0,0,0,0,프로방스 마을
8203,1,1,0,0,0,1,0,0,0,프로방스 마을
8204,1,1,0,0,0,1,0,0,0,프로방스 마을
8205,1,1,0,0,0,0,0,0,0,프로방스 마을
8206,1,0,0,0,0,1,0,0,0,프로방스 마을
8207,1,0,0,0,0,0,0,0,0,프로방스 마을
8208,1,1,0,0,0,1,0,0,0,프로방스 마을
8209,0,1,0,0,0,1,0,0,0,프로방스 마을
8210,1,1,0,0,0,0,0,0,0,프로방스 마을
8211,1,0,0,0,0,0,0,0,0,프로방스 마을
8212,1,1,0,0,0,1,0,0,0,프로방스 마을
8213,0,1,0,0,0,1,0,0,0,프로방스 마을
8214,0,0,0,0,0,1,0,0,0,프로방스 마을
8215,1,1,0,0,0,0,0,0,0,하늘공원
8216,1,1,0,1,0,1,0,1,0,하늘공원
8217,0,1,0,0,0,0,0,0,0,하늘공원
8218,0,1,0,0,0,0,0,0,0,하늘공원
8219,0,1,0,0,0,0,0,0,0,하늘공원
8220,0,1,0,0,0,0,1,0,0,하늘공원
8221,1,1,0,0,0,0,0,1,0,하늘공원
8222,1,0,0,0,0,1,0,0,0,하늘공원
8223,1,0,1,0,0,0,0,0,0,하늘공원
8224,1,1,0,0,0,0,0,0,0,하늘공원
8225,1,1,0,0,0,1,0,0,0,하늘공원
8226,0,0,0,0,0,0,0,1,0,하늘공원
8227,0,1,0,0,0,0,0,0,0,하늘공원
8228,0,1,0,0,0,0,0,0,0,하늘공원
8229,1,0,0,0,0,0,0,0,0,하늘공원
8230,1,1,0,0,0,0,0,1,0,하늘공원
8231,0,1,0,0,0,0,0,0,0,하늘공원
8232,1,1,0,0,0,0,0,0,1,하늘공원
8233,0,1,0,0,0,0,0,1,0,하늘공원
8234,0,1,0,0,0,0,0,1,0,하늘공원
8235,1,0,0,0,0,1,0,0,0,하늘공원
8236,0,0,0,0,0,0,0,0,1,하늘공원
8237,1,0,0,0,0,1,0,0,0,하늘공원
8238,1,1,0,0,0,1,0,1,0,하늘공원
8239,0,1,0,0,0,0,0,0,0,하늘공원
8240,0,1,0,0,0,0,0,0,0,하늘공원
8241,1,1,0,0,0,1,0,0,0,하늘공원
8242,1,0,0,0,0,0,0,0,0,하늘공원
8243,0,0,0,0,0,0,0,0,0,하늘공원
8244,0,1,0,0,0,0,0,0,1,하늘공원
8245,0,1,0,0,0,0,0,0,1,하늘공원
8246,0,1,0,0,0,1,0,0,0,하늘공원
8247,0,1,0,0,0,1,0,0,0,하늘공원
8248,0,0,0,0,0,1,0,1,0,한강대교
8249,0,1,0,0,0,0,0,0,0,한강대교
8250,0,1,0,0,0,0,0,0,0,한강대교
8251,1,1,0,0,0,1,0,0,1,한강대교
8252,0,0,0,0,0,0,1,0,0,한강대교
8253,0,1,0,0,0,0,0,1,0,한강대교
8254,0,1,0,0,0,0,0,1,0,한강대교
8255,1,0,0,0,0,0,0,0,0,한강대교
8256,0,1,0,0,0,0,0,1,0,한강대교
8257,0,1,0,1,0,0,0,0,0,한강대교
8258,1,1,0,0,0,1,0,0,0,한강대교
8259,1,0,0,0,0,0,0,0,0,한강대교
8260,1,1,0,0,0,1,0,0,0,한강대교
8261,1,1,0,0,0,0,0,1,0,한강대교
8262,0,0,0,0,0,1,0,1,0,한강대교
8263,0,1,0,0,0,0,0,0,0,한강대교
8264,1,1,0,0,0,1,0,0,0,한강대교
8265,1,1,0,0,0,1,0,1,0,한라산국립공원
8266,1,1,0,1,1,1,1,1,0,한라산국립공원
8267,1,0,0,0,0,1,0,0,0,한라산국립공원
8268,1,1,0,0,1,0,0,0,0,한라산국립공원
8269,1,0,1,1,0,1,0,0,0,한라산국립공원
8270,1,0,1,0,0,0,0,0,0,한라산국립공원
8271,1,1,0,0,0,1,0,0,0,한라산국립공원
8272,1,1,0,0,0,1,0,0,0,한라산국립공원
8273,1,1,0,0,0,0,0,0,0,한라산국립공원
8274,1,1,1,0,0,1,0,1,0,한라산국립공원
8275,1,1,0,0,1,1,0,0,0,한라산국립공원
8276,1,1,0,1,0,0,0,0,0,한라산국립공원
8277,1,1,0,0,0,1,0,0,0,한라산국립공원
8278,0,1,0,0,1,1,0,0,0,한라산국립공원
8279,1,1,0,0,1,1,0,0,0,한라산국립공원
8280,1,1,0,0,0,1,0,0,0,한라산국립공원
8281,1,1,1,0,0,1,1,0,0,한라산국립공원
8282,0,1,0,0,1,1,0,0,0,한라산국립공원
8283,1,1,0,0,0,1,0,0,0,한라산국립공원
8284,1,1,0,0,1,1,0,0,0,한라산국립공원
8285,1,1,0,0,1,0,0,0,0,한라산국립공원
8286,1,1,0,0,1,1,0,0,0,한라산국립공원
8287,1,1,0,0,0,1,0,0,0,한라산국립공원
8288,1,1,0,0,1,0,0,0,0,한라산국립공원
8289,1,1,1,0,1,1,0,0,0,한라산국립공원
8290,1,1,0,1,1,0,0,1,0,한라산국립공원
8291,1,1,0,0,0,1,0,0,0,한라산국립공원
8292,1,0,0,1,0,1,0,0,0,한라산국립공원
8293,1,1,0,0,0,1,0,0,0,한라산국립공원
8294,1,1,0,0,1,1,1,0,0,한라산국립공원
8295,1,1,0,0,0,0,0,0,0,한라산국립공원
8296,1,1,0,1,0,1,0,0,0,한라산국립공원
8297,1,1,0,0,1,1,0,0,0,한라산국립공원
8298,1,1,0,0,0,1,0,1,0,한라산국립공원
8299,1,1,0,0,0,1,0,0,0,한라산국립공원
8300,1,1,1,0,0,1,0,1,0,한라산국립공원
8301,1,1,0,0,0,1,0,0,0,한라산국립공원
8302,1,0,0,0,0,1,0,0,0,한라산국립공원
8303,1,1,0,1,1,1,0,0,0,한라산국립공원
8304,1,1,0,0,0,0,0,0,0,한라산국립공원
8305,1,0,1,0,0,1,0,0,0,한라산국립공원
8306,1,1,0,0,0,0,0,0,0,한라산국립공원
8307,1,0,0,1,0,1,1,0,0,한라산국립공원
8308,1,0,0,1,0,1,0,1,0,한라산국립공원
8309,1,1,0,0,0,1,0,1,0,한라산국립공원
8310,1,1,0,1,0,0,0,0,0,한라산국립공원
8311,1,1,0,0,0,0,1,0,0,한라산국립공원
8312,1,1,1,0,1,1,0,1,0,한라산국립공원
8313,1,1,0,0,1,0,0,0,0,한라산국립공원
8314,1,1,0,0,0,1,0,0,0,한라산국립공원
8315,1,1,1,0,0,1,0,0,0,한라산국립공원
8316,1,1,0,1,1,1,1,0,0,한라산국립공원
8317,0,1,0,0,0,1,0,0,0,한라산국립공원
8318,1,0,0,0,0,1,0,0,0,한라산국립공원
8319,1,1,1,0,1,1,0,0,0,한라산국립공원
8320,1,1,0,0,0,1,0,0,0,한라산국립공원
8321,1,1,0,0,0,1,0,1,0,한라산국립공원
8322,1,1,0,0,0,1,0,0,0,한라산국립공원
8323,1,1,0,0,0,0,0,1,0,한라산국립공원
8324,1,1,0,0,1,1,0,0,0,한라산국립공원
8325,1,1,0,0,0,1,0,0,0,한라산국립공원
8326,1,1,0,0,0,1,0,0,0,한라산국립공원
8327,1,0,0,0,1,1,0,0,0,한라산국립공원
8328,1,1,0,0,1,1,0,0,0,한라산국립공원
8329,1,1,0,0,0,1,0,0,0,한라산국립공원
8330,1,1,0,0,1,0,0,0,0,한라산국립공원
8331,1,1,0,0,0,1,0,0,0,한라산국립공원
8332,1,0,0,0,0,1,0,1,0,한라산국립공원
8333,1,0,0,1,0,1,0,0,0,한라산국립공원
8334,1,1,0,0,0,1,0,0,0,한라산국립공원
8335,1,1,0,0,1,0,1,0,0,한라산국립공원
8336,1,1,0,0,0,1,0,0,0,한라산국립공원
8337,1,1,0,0,1,1,0,0,0,한라산국립공원
8338,0,1,0,0,0,0,1,1,0,한라산국립공원
8339,0,1,1,1,0,1,0,0,0,한라산국립공원
8340,1,1,0,0,0,1,0,0,0,한라산국립공원
8341,1,1,0,1,1,1,1,1,0,한라산국립공원
8342,1,0,0,0,0,1,1,0,0,한라산국립공원
8343,1,1,0,0,1,1,1,0,0,한라산국립공원
8344,1,1,0,0,1,1,0,0,0,한라산국립공원
8345,1,1,0,0,0,1,0,0,0,한라산국립공원
8346,0,0,0,0,1,1,1,0,0,한라산국립공원
8347,1,0,0,0,0,1,0,0,0,한라산국립공원
8348,1,0,0,0,0,1,0,1,0,한라산국립공원
8349,1,1,0,1,1,1,1,0,0,한라산국립공원
8350,1,1,0,0,0,1,0,0,0,한라산국립공원
8351,1,1,0,1,0,1,0,0,0,한라산국립공원
8352,1,1,0,0,0,0,0,0,0,한라산국립공원
8353,1,1,0,0,0,1,0,0,0,한라산국립공원
8354,1,1,0,0,0,1,0,0,0,한라산국립공원
8355,1,0,0,0,0,1,0,1,0,한라산국립공원
8356,1,1,0,0,0,0,0,1,0,한라산국립공원
8357,1,1,0,0,0,1,0,0,0,한라산국립공원
8358,1,1,0,0,0,1,0,0,0,한라산국립공원
8359,1,1,0,0,0,1,0,0,0,한라산국립공원
8360,1,1,0,0,1,0,0,0,0,한라산국립공원
8361,1,1,0,0,0,1,0,0,0,한라산국립공원
8362,1,1,0,1,0,1,1,1,0,한라산국립공원
8363,1,1,0,1,0,1,0,1,0,한라산국립공원
8364,1,0,0,0,1,1,0,0,0,한라산국립공원
8365,1,1,0,0,1,1,0,1,0,한라산국립공원
8366,1,1,0,1,0,1,0,0,0,한라산국립공원
8367,1,1,0,0,0,0,0,1,0,한라산국립공원
8368,1,0,0,0,0,1,0,0,0,한라산국립공원
8369,1,0,0,0,0,1,0,0,0,한라산국립공원
8370,1,1,0,1,0,1,1,1,0,한라산국립공원
8371,0,1,0,0,0,0,0,0,0,한라산국립공원
8372,1,1,1,0,0,0,0,0,0,한라산국립공원
8373,1,1,0,0,0,1,0,1,0,한라산국립공원
8374,1,1,1,0,0,1,0,1,0,한라산국립공원
8375,1,0,0,1,0,1,0,0,0,한라산국립공원
8376,1,0,0,1,0,0,0,1,0,한라산국립공원
8377,1,0,0,0,0,0,0,0,0,한라산국립공원
8378,1,1,0,0,1,1,0,0,0,한라산국립공원
8379,1,1,0,0,1,1,0,0,0,한라산국립공원
8380,1,1,0,0,1,1,0,0,0,한라산국립공원
8381,1,1,0,0,0,1,0,0,0,한라산국립공원
8382,1,1,0,0,0,1,0,0,0,한라산국립공원
8383,0,1,0,0,0,1,0,1,0,한라산국립공원
8384,1,0,0,0,0,1,0,1,0,한라산국립공원
8385,1,1,0,0,0,1,0,0,0,한라산국립공원
8386,1,0,0,0,0,1,0,0,0,한라산국립공원
8387,1,1,0,1,1,1,0,1,0,한라산국립공원
8388,1,1,0,1,1,1,1,1,0,한라산국립공원
8389,1,1,0,0,1,0,1,0,0,한라산국립공원
8390,1,1,0,0,0,0,0,0,0,한라산국립공원
8391,0,1,0,1,0,1,0,0,0,한라산국립공원
8392,1,0,0,0,0,1,0,0,0,한라산국립공원
8393,0,1,0,0,1,1,1,0,0,한라산국립공원
8394,1,0,0,0,0,1,0,0,0,한라산국립공원
8395,1,1,1,0,0,1,0,1,0,한라산국립공원
8396,1,1,0,0,0,1,0,0,0,한라산국립공원
8397,1,1,1,0,0,1,0,1,0,한라산국립공원
8398,1,1,0,0,1,1,0,0,0,한라산국립공원
8399,1,0,0,0,0,1,0,0,0,한라산국립공원
8400,1,0,0,0,0,1,0,0,0,한라산국립공원
8401,1,0,1,0,1,0,0,0,0,한라산국립공원
8402,1,1,0,0,0,1,0,0,0,한라산국립공원
8403,1,1,0,0,0,1,0,0,0,한라산국립공원
8404,1,0,0,0,0,1,0,0,0,한라산국립공원
8405,1,1,0,0,0,1,0,0,0,한라산국립공원
8406,1,1,1,0,0,1,0,0,0,한라산국립공원
8407,1,1,0,0,0,1,0,1,0,한라산국립공원
8408,1,1,0,0,0,1,0,0,0,한라산국립공원
8409,1,1,0,0,0,0,0,1,0,한라산국립공원
8410,1,1,0,1,0,0,0,0,0,한라산국립공원
8411,1,0,0,0,1,1,0,0,0,한라산국립공원
8412,1,1,0,0,0,1,0,0,0,한라산국립공원
8413,1,1,0,1,0,1,0,1,0,한라산국립공원
8414,1,1,0,1,1,1,0,0,0,한라산국립공원
8415,1,1,0,0,0,1,0,0,0,한라산국립공원
8416,1,1,0,0,0,1,0,0,0,한라산국립공원
8417,1,1,0,0,0,1,0,0,0,한라산국립공원
8418,1,1,0,0,0,1,0,0,0,한라산국립공원
8419,1,1,0,0,0,1,0,0,0,한라산국립공원
8420,1,0,0,0,1,1,0,0,0,한라산국립공원
8421,1,1,1,0,1,1,0,0,0,한라산국립공원
8422,1,1,0,0,0,1,0,0,0,한라산국립공원
8423,1,1,0,0,1,1,0,1,0,한라산국립공원
8424,1,1,1,1,1,1,1,0,0,한라산국립공원
8425,1,0,0,0,0,0,0,0,0,한라산국립공원
8426,1,1,0,0,0,1,0,0,0,한라산국립공원
8427,1,1,0,1,1,0,0,1,0,한라산국립공원
8428,1,1,0,1,0,0,1,1,0,한라산국립공원
8429,1,1,0,0,1,0,1,0,0,한라산국립공원
8430,1,0,0,0,0,1,0,0,0,한라산국립공원
8431,1,0,1,0,0,0,0,0,0,한라산국립공원
8432,1,1,1,0,0,1,0,0,0,한라산국립공원
8433,1,0,0,0,0,1,0,0,0,한라산국립공원
8434,1,0,0,0,0,1,0,0,0,한라산국립공원
8435,1,1,0,0,0,1,0,0,0,한라산국립공원
8436,0,1,0,0,0,0,0,0,1,한라산국립공원
8437,1,0,0,0,0,1,0,0,0,한라산국립공원
8438,0,1,1,0,0,1,0,0,0,한라산국립공원
8439,1,1,0,0,0,1,0,0,0,한라산국립공원
8440,1,1,0,0,0,0,0,0,0,한라산국립공원
8441,0,0,1,0,0,0,0,0,0,한라산국립공원
8442,1,1,0,0,0,1,0,0,0,한라산국립공원
8443,1,1,1,0,1,1,0,0,0,한라산국립공원
8444,1,1,0,0,0,1,0,1,0,한라산국립공원
8445,0,0,0,0,0,1,0,0,0,한라산국립공원
8446,1,1,0,0,0,1,0,0,0,한라산국립공원
8447,1,0,0,0,0,0,0,0,0,한라산국립공원
8448,1,1,0,0,0,1,0,0,0,한라산국립공원
8449,1,1,0,0,0,1,0,1,0,한라산국립공원
8450,1,1,0,0,0,0,1,0,1,한라산국립공원
8451,1,1,0,0,0,0,0,1,0,한라산국립공원
8452,1,1,0,0,0,1,0,0,0,한라산국립공원
8453,1,1,0,0,1,1,0,1,0,한라산국립공원
8454,1,1,0,0,0,1,1,1,0,한라산국립공원
8455,1,0,0,1,0,1,0,0,0,한라산국립공원
8456,1,0,0,0,0,0,0,1,0,한라산국립공원
8457,1,1,0,0,1,1,0,1,0,한라산국립공원
8458,1,1,0,0,1,1,1,0,0,한라산국립공원
8459,0,1,0,0,0,1,0,0,0,한라산국립공원
8460,1,1,0,0,1,1,0,0,0,한라산국립공원
8461,1,1,0,0,1,1,0,0,0,한라산국립공원
8462,0,0,0,0,0,1,0,0,0,한라산국립공원
8463,1,0,0,1,0,1,1,0,0,한라산국립공원
8464,1,1,0,0,1,0,0,0,0,한라산국립공원
8465,1,1,0,0,0,1,0,0,0,한라산국립공원
8466,1,1,1,0,0,1,0,1,0,한라산국립공원
8467,1,0,0,0,1,1,0,0,0,한라산국립공원
8468,1,1,0,0,0,1,0,0,0,한라산국립공원
8469,1,0,0,1,0,1,0,0,0,한라산국립공원
8470,1,0,0,0,0,1,0,0,0,한라산국립공원
8471,1,0,0,0,1,1,0,0,0,한라산국립공원
8472,1,1,1,1,1,1,1,0,0,한라산국립공원
8473,1,1,0,0,0,1,0,0,0,한라산국립공원
8474,1,1,0,1,0,1,0,1,0,한라산국립공원
8475,0,1,0,0,0,1,0,0,0,한라산국립공원
8476,1,1,0,0,0,1,0,1,1,한라산국립공원
8477,1,0,0,0,0,1,0,0,0,한라산국립공원
8478,1,1,1,0,0,0,1,0,1,한라산국립공원
8479,1,1,0,0,0,0,1,0,0,한라산국립공원
8480,1,0,0,0,1,1,0,0,0,한라산국립공원
8481,1,1,0,0,1,0,0,0,0,한라산국립공원
8482,1,1,0,0,1,1,0,0,0,한라산국립공원
8483,1,1,0,0,1,1,0,0,0,한라산국립공원
8484,1,1,0,0,0,1,0,0,0,한라산국립공원
8485,1,1,0,0,0,0,0,0,1,한라산국립공원
8486,1,1,0,0,0,1,0,0,0,한라산국립공원
8487,1,1,0,0,0,0,0,1,0,한라산국립공원
8488,1,0,0,0,0,1,0,1,0,한라산국립공원
8489,1,1,0,0,1,1,1,0,0,한라산국립공원
8490,1,1,0,0,0,1,0,1,0,한라산국립공원
8491,1,1,0,0,1,1,0,0,0,한라산국립공원
8492,0,0,0,0,0,1,0,0,1,한라산국립공원
8493,1,0,0,0,0,1,0,1,0,한라산국립공원
8494,0,1,0,0,0,1,0,1,0,한라산국립공원
8495,1,1,0,1,1,1,1,1,0,한라산국립공원
8496,1,0,0,0,0,1,0,0,0,한라산국립공원
8497,1,0,1,0,0,1,0,0,0,한라산국립공원
8498,1,1,0,0,1,0,0,0,0,한라산국립공원
8499,1,1,0,1,0,0,0,1,0,한라산국립공원
8500,1,1,0,1,0,1,1,1,0,한라산국립공원
8501,1,1,1,0,0,0,0,0,0,한라산국립공원
8502,1,0,0,0,0,1,0,0,0,한라산국립공원
8503,1,1,0,0,0,0,0,0,0,한라산국립공원
8504,1,1,0,0,0,0,0,0,0,한라산국립공원
8505,1,1,0,0,0,0,0,0,0,한라산국립공원
8506,1,1,0,1,1,1,1,1,0,한라산국립공원
8507,1,1,1,0,1,1,0,0,0,한라산국립공원
8508,0,1,0,0,1,1,0,1,0,한라산국립공원
8509,1,1,0,0,1,0,0,0,0,한라산국립공원
8510,1,1,0,0,1,1,0,1,0,한라산국립공원
8511,1,1,0,0,1,0,1,0,0,한라산국립공원
8512,1,1,0,0,0,1,0,1,0,한라산국립공원
8513,1,1,0,0,0,1,0,0,0,한라산국립공원
8514,1,1,0,1,0,0,1,0,1,한라산국립공원
8515,1,1,0,0,0,1,0,1,0,한라산국립공원
8516,1,1,0,0,1,1,0,0,0,한라산국립공원
8517,1,1,1,0,1,1,0,0,0,한라산국립공원
8518,1,0,0,0,0,1,0,1,0,한라산국립공원
8519,1,1,0,0,0,0,0,1,0,한라산국립공원
8520,1,1,0,1,0,1,1,1,0,한라산국립공원
8521,0,1,0,0,1,0,0,0,0,한라산국립공원
8522,1,1,1,0,0,1,0,0,0,한라산국립공원
8523,1,0,0,0,0,0,0,0,0,한라산국립공원
8524,1,1,0,0,1,1,1,0,0,한라산국립공원
8525,1,0,0,0,0,1,0,0,0,한라산국립공원
8526,1,1,0,0,0,1,0,0,0,한라산국립공원
8527,1,0,0,0,0,1,0,0,0,한라산국립공원
8528,1,1,0,0,1,1,0,1,0,한라산국립공원
8529,1,1,0,1,0,1,0,1,0,한라산국립공원
8530,1,1,0,0,1,1,0,0,0,한라산국립공원
8531,1,1,0,0,1,0,0,0,0,한라산국립공원
8532,1,1,0,0,0,1,0,0,0,한라산국립공원
8533,1,0,0,0,0,1,0,1,0,한라산국립공원
8534,1,1,0,0,0,1,0,0,0,한라산국립공원
8535,1,1,1,0,0,1,0,1,0,한라산국립공원
8536,1,0,0,0,1,1,0,0,0,한라산국립공원
8537,1,1,0,0,0,1,0,0,0,한라산국립공원
8538,1,1,0,0,1,0,1,0,0,한림공원
8539,1,1,0,0,0,1,0,1,0,한림공원
8540,1,1,0,0,1,1,0,1,0,한림공원
8541,1,1,0,0,1,0,0,0,0,한림공원
8542,1,1,0,0,0,0,0,1,0,한림공원
8543,1,1,0,0,0,1,0,0,0,한림공원
8544,1,1,0,0,0,1,0,0,0,한림공원
8545,1,0,0,1,0,1,1,0,0,한림공원
8546,1,1,0,0,1,1,0,0,0,한림공원
8547,1,1,0,1,1,1,0,0,0,한림공원
8548,1,1,0,0,0,0,0,0,0,한림공원
8549,1,1,0,0,0,0,0,0,0,한림공원
8550,1,1,0,0,1,0,1,0,0,한림공원
8551,1,1,1,0,0,1,0,0,0,한림공원
8552,0,1,1,0,0,1,0,0,0,한림공원
8553,1,1,0,0,1,0,0,0,0,한림공원
8554,1,1,0,0,0,0,0,0,0,한림공원
8555,1,1,0,0,0,1,0,0,0,한림공원
8556,1,0,0,0,0,0,0,1,0,한림공원
8557,1,1,0,0,0,1,0,0,0,한림공원
8558,1,1,0,1,1,1,0,0,0,한림공원
8559,1,1,0,0,0,1,0,0,0,한림공원
8560,1,0,0,1,0,1,0,0,0,한림공원
8561,1,1,0,0,1,1,0,0,0,한림공원
8562,1,1,0,1,0,0,1,1,0,한림공원
8563,1,1,0,1,1,1,1,1,0,한림공원
8564,1,1,0,1,0,1,0,0,0,한림공원
8565,1,1,0,0,1,0,0,0,0,한림공원
8566,0,1,0,0,0,0,0,0,1,한림공원
8567,1,1,0,0,1,1,0,0,0,한림공원
8568,1,1,0,1,0,0,0,1,0,한림공원
8569,1,1,0,0,0,1,0,0,0,한림공원
8570,0,1,0,0,0,1,0,0,0,한림공원
8571,1,1,0,0,1,1,1,0,0,한림공원
8572,1,1,1,0,0,0,0,0,0,한림공원
8573,1,1,0,1,0,1,1,1,0,한림공원
8574,1,1,0,0,1,1,0,1,0,한림공원
8575,1,1,0,0,1,1,0,0,0,한림공원
8576,1,1,0,0,0,1,0,0,0,한림공원
8577,1,0,0,0,0,1,0,0,0,한림공원
8578,1,1,0,0,0,1,0,1,0,한림공원
8579,1,1,1,0,0,1,0,1,0,한림공원
8580,1,1,0,0,0,1,0,0,0,한림공원
8581,1,1,0,1,0,1,0,0,0,한림공원
8582,1,1,0,0,1,1,0,0,0,한림공원
8583,1,0,0,0,0,1,0,0,0,한림공원
8584,1,1,1,0,1,1,0,0,0,한림공원
8585,1,0,0,0,0,1,0,0,0,한림공원
8586,1,1,0,0,0,0,0,0,0,한림공원
8587,1,1,1,0,1,1,0,0,0,한림공원
8588,1,0,0,0,0,1,0,0,0,한림공원
8589,1,1,0,0,1,1,0,0,0,한림공원
8590,1,1,1,0,0,1,0,1,0,한림공원
8591,0,1,1,1,0,1,0,0,0,한림공원
8592,1,0,1,0,0,1,0,0,0,한림공원
8593,1,1,0,0,0,1,0,0,0,한림공원
8594,1,0,0,0,1,1,0,0,0,한림공원
8595,1,1,0,0,0,1,0,0,0,한림공원
8596,1,1,0,0,0,1,0,0,0,한림공원
8597,1,1,0,0,1,1,0,0,0,한림공원
8598,1,1,0,0,1,1,0,0,0,한림공원
8599,1,1,0,0,0,0,1,0,0,한림공원
8600,1,1,0,0,0,0,0,0,0,한림공원
8601,1,0,0,0,0,1,0,0,0,한림공원
8602,1,0,0,0,0,0,0,0,0,한림공원
8603,1,1,0,0,1,0,0,0,0,한림공원
8604,1,1,0,0,0,1,0,1,0,한림공원
8605,1,1,0,0,0,1,0,0,0,한림공원
8606,1,1,0,1,0,1,0,1,0,한림공원
8607,1,1,0,1,1,1,1,0,0,한림공원
8608,1,1,0,0,1,0,1,0,0,한림공원
8609,1,1,0,1,0,1,0,1,0,한림공원
8610,1,1,0,0,1,1,0,0,0,한림공원
8611,1,1,0,0,0,1,0,0,0,한림공원
8612,0,0,0,0,0,1,0,0,0,한림공원
8613,1,1,0,0,0,1,0,0,0,한림공원
