index,id,avg,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,re,city
13295,3606011182A_253872,5,5,3,5,5.0,5,5,5,4,5,5,5,5,5,전라남도 고흥군
20051,1116066062A_345398,4,4,3,4,4.0,5,3,3,3,4,3,4,4,4,전라남도 고흥군
13298,36060112161_197267,4,5,3,5,4.0,5,3,3,5,5,5,4,4,4,전라남도 고흥군
13083,3602065177A_137587,4,4,3,4,4.0,5,4,4,5,4,4,5,5,4,전라남도 고흥군
17228,24050741151_269992,5,5,4,5,5.0,5,5,4,4,4,3,5,4,5,전라남도 고흥군
5675,24050600831_297281,4,4,3,5,4.0,4,3,4,5,4,3,4,4,4,전라남도 고흥군
13224,36030660011_197224,4,5,3,5,4.0,5,3,5,4,5,5,5,5,4,전라남도 고흥군
13227,3603066035A_225993,4,5,3,4,4.0,5,3,5,4,5,3,4,4,4,전라남도 고흥군
19418,3606011182A_253872,5,5,3,5,5.0,5,5,5,4,5,5,5,5,5,전라남도 고흥군
5507,2404069113A_324702,4,4,5,5,4.0,4,4,5,5,4,4,4,4,4,전라남도 고흥군
19419,36060112161_197267,4,5,3,5,4.0,5,3,3,5,5,5,4,4,4,전라남도 고흥군
16975,2401072041A_123644,4,4,4,5,4.0,5,3,4,3,4,4,5,5,4,전라남도 고흥군
5432,24040620571_9943,4,4,3,4,4.0,4,4,5,4,4,4,5,4,4,전라남도 고흥군
5206,24030570751_9682,4,5,3,5,4.0,5,5,5,5,5,3,5,5,4,전라남도 고흥군
4871,24010590361_151327,4,5,4,4,4.0,5,4,4,4,5,4,4,5,4,전라남도 고흥군
13079,36020650961_225797,4,5,3,5,4.0,5,3,5,5,5,5,4,5,4,전라남도 고흥군
629,11100530771_261653,4,5,4,4,3.0,4,4,4,4,5,3,4,3,4,전라남도 고흥군
4854,24010560491_94734,5,4,5,4,5.0,4,4,5,4,5,4,5,4,5,전라남도 고흥군
13072,36020630491_196972,4,5,4,5,4.0,5,4,4,5,4,5,5,4,4,전라남도 고흥군
12307,35012652061_309628,3,3,5,3,3.0,5,3,3,4,5,5,3,3,3,전라남도 고흥군
19143,35012652061_309628,3,3,5,3,3.0,5,3,3,4,5,5,3,3,3,전라남도 고흥군
13192,3603057099A_79659,4,4,4,4,4.0,3,3,3,3,2,3,1,2,4,전라남도 고흥군
5745,2405071139A_241164,5,5,4,5,4.0,5,5,4,4,5,5,5,4,5,전라남도 고흥군
13253,36040110481_312217,4,4,5,4,4.0,4,5,3,4,4,5,4,4,4,전라남도 고흥군
20785,31030611341_274671,4,4,4,4,4.0,4,4,4,4,4,4,4,4,4,전라남도 고흥군
5752,2405073017A_269953,5,5,4,4,5.0,4,5,5,5,4,5,5,5,5,전라남도 고흥군
19222,35040360131_136080,4,5,4,4,5.0,5,3,4,4,3,4,4,4,5,전라남도 고흥군
5764,24050730941_212630,5,5,5,5,5.0,4,5,4,4,4,5,5,5,4,전라남도 고흥군
13475,36370110361_23579,4,4,3,5,4.0,4,4,3,4,4,5,4,4,4,전라남도 고흥군
13478,3637011088A_23630,4,5,3,5,5.0,4,4,3,3,3,3,4,5,4,전라남도 고흥군
13547,36400390171_253896,4,5,4,4,4.0,5,4,4,4,5,4,4,5,5,전라남도 고흥군
13102,3602066179A_225899,4,5,3,5,4.0,5,3,4,4,4,5,4,4,3,전라남도 고흥군
13484,3637011163A_51791,4,4,3,5,4.0,5,3,3,4,4,4,5,5,4,전라남도 고흥군
12619,35040360131_136080,4,5,4,4,5.0,5,3,4,4,3,4,4,4,5,전라남도 고흥군
13123,36030110151_168067,4,5,3,5,4.0,5,3,4,4,5,4,4,5,4,전라남도 고흥군
5729,2405071027A_153340,4,5,4,5,4.0,5,4,5,4,5,3,5,5,4,전라남도 고흥군
12248,35012570211_49279,4,4,5,4,4.0,4,4,4,4,4,3,4,4,4,전라남도 고흥군
13645,36440360131_258378,5,5,5,5,4.0,5,5,4,5,5,5,4,5,5,전라남도 고흥군
12896,3601058017A_107828,4,4,3,5,4.0,4,4,5,5,5,4,4,5,4,전라남도 고흥군
8315,31030551371_190673,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 고흥군
5308,2403069045A_182313,4,4,5,4,4.0,4,5,5,4,4,4,5,5,4,전라남도 고흥군
5759,2405073051A_325182,5,4,5,4,4.0,4,5,4,5,4,3,5,5,5,전라남도 고흥군
13622,36430110521_23823,5,5,4,5,5.0,5,3,3,4,4,3,4,5,5,전라남도 고흥군
13495,36370420171_137395,4,5,4,5,4.0,5,3,3,4,4,3,4,5,4,전라남도 고흥군
13505,36380130161_226858,4,4,3,4,4.0,4,4,3,4,5,4,4,5,4,전라남도 고흥군
12800,35340110711_195019,4,4,5,4,4.0,5,4,4,4,5,3,3,4,4,전라남도 고흥군
12195,35011740541_167005,5,5,4,5,5.0,5,4,5,5,5,5,5,5,4,전라남도 고흥군
13035,3602059018A_225729,5,5,3,5,5.0,5,3,5,3,5,5,3,4,5,전라남도 고흥군
13027,3602058009A_195149,4,5,4,5,4.0,5,5,5,5,4,4,3,4,4,전라남도 고흥군
5463,2404066006A_122922,5,5,5,5,5.0,4,3,5,5,4,3,5,4,5,전라남도 고흥군
16450,21140550301_209788,4,5,3,4,4.0,4,3,4,4,3,3,3,3,4,전라남도 고흥군
13457,36360121011_283468,4,4,4,3,4.0,4,4,4,3,4,4,4,3,4,전라남도 고흥군
5440,2404063Q08A_9976,4,4,5,5,4.0,5,4,4,5,5,5,4,4,4,전라남도 고흥군
2218,21050820711_148747,4,4,5,4,4.0,4,5,5,4,4,4,4,4,4,전라남도 고흥군
20783,31030551371_190673,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 고흥군
13185,36030570351_50663,4,5,3,5,4.0,5,3,5,5,5,3,3,5,4,전라남도 고흥군
21873,35012652061_309628,3,3,5,3,3.0,5,3,3,4,5,5,3,3,3,전라남도 고흥군
5710,2405070066A_36451,4,4,4,4,4.0,4,3,3,4,4,3,4,3,3,전라남도 고흥군
2236,2105084095A_148782,4,4,5,5,4.0,5,4,4,4,4,4,4,4,4,전라남도 고흥군
5362,2404057019A_296792,3,4,3,5,3.0,4,4,4,3,3,5,5,4,4,전라남도 고흥군
13172,36030550561_23310,4,5,3,5,4.0,3,5,3,4,5,3,4,4,4,전라남도 고흥군
13165,3603055024A_338852,3,3,3,4,3.0,4,3,3,3,3,3,3,4,3,전라남도 고흥군
17214,2405071139A_241164,5,5,4,5,4.0,5,5,4,4,5,5,5,4,5,전라남도 고흥군
5582,2404080010A_36295,4,4,5,4,4.0,4,5,4,4,3,4,4,5,4,전라남도 고흥군
13114,3602068016A_282614,5,5,4,5,5.0,4,4,4,5,4,5,5,4,5,전라남도 고흥군
13115,3602068016A_282620,5,5,4,5,5.0,5,5,5,4,5,4,5,4,5,전라남도 고흥군
12841,35370400211_165721,5,4,5,4,5.0,3,4,5,4,5,5,4,5,5,전라남도 고흥군
13022,36020570201_106694,4,4,3,4,4.0,4,3,4,4,4,3,4,4,3,전라남도 고흥군
12599,3503072023A_142721,4,4,5,5,4.0,4,4,5,3,4,4,5,5,4,전라남도 고흥군
1116,1116066062A_345398,4,4,3,4,4.0,5,3,3,3,4,3,4,4,4,전라남도 고흥군
13154,36030372631_282727,4,5,3,5,4.0,5,3,3,4,5,3,4,4,4,전라남도 고흥군
12746,35310110691_197757,5,5,4,5,5.0,5,4,5,5,4,5,5,5,5,전라남도 고흥군
13450,36360120251_254826,5,5,3,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 고흥군
12154,3501171029A_166970,5,5,3,5,5.0,4,5,5,4,5,3,5,4,5,전라남도 고흥군
5292,24030680231_269301,4,4,5,4,4.0,5,5,3,4,4,4,5,5,4,전라남도 고흥군
5781,24050741151_269992,5,5,4,5,5.0,5,5,4,4,4,3,5,4,5,전라남도 고흥군
5343,24040550401_91731,5,5,4,5,5.0,5,4,3,4,5,5,4,5,5,전라남도 고흥군
13614,36420330721_284312,5,4,5,5,5.0,4,5,4,4,4,4,5,4,4,전라남도 고흥군
12025,34380111131_196166,5,5,5,4,5.0,4,4,4,4,4,4,4,3,4,전라남도 보성군
5043,2402061025A_65049,5,5,3,5,5.0,5,3,5,5,5,3,5,5,5,전라남도 보성군
13232,3603066101A_255363,5,5,3,4,5.0,5,3,3,4,5,3,4,4,5,전라남도 보성군
5696,24050660031_64367,4,4,3,4,4.0,4,3,3,3,4,3,4,4,4,전라남도 보성군
17193,24050600831_297281,4,4,3,5,4.0,4,3,4,5,4,3,4,4,4,전라남도 보성군
5056,24020620531_66158,5,5,4,4,5.0,4,5,4,5,4,4,4,5,5,전라남도 보성군
17135,2404058076A_122081,5,5,3,5,5.0,5,3,5,5,4,3,5,4,4,전라남도 보성군
20372,2307055067A_210438,4,5,3,3,4.0,4,3,3,5,3,4,4,4,4,전라남도 보성군
12981,3601077062A_135128,5,5,3,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
12366,35020650471_196655,4,4,5,5,4.0,4,4,4,4,5,4,5,4,4,전라남도 보성군
13129,36030350351_225939,5,5,4,5,3.0,4,4,4,4,5,4,4,5,4,전라남도 보성군
13117,3602068016A_282644,5,5,4,5,5.0,5,5,5,4,5,5,4,5,5,전라남도 보성군
5515,24040700681_269605,4,4,5,4,4.0,5,3,4,4,5,4,4,5,4,전라남도 보성군
17882,2901060214A_215731,4,4,5,4,4.0,4,3,4,4,4,4,3,4,4,전라남도 보성군
5690,2405063098A_269861,4,5,4,4,4.0,4,3,5,4,4,5,5,4,4,전라남도 보성군
17044,2402066094A_269234,4,4,3,4,4.0,4,3,3,3,4,3,4,5,4,전라남도 보성군
17180,24050520311_151140,5,5,4,4,4.0,5,4,5,5,4,5,4,4,4,전라남도 보성군
13124,36030330161_197038,4,4,3,4,4.0,3,3,4,4,4,3,4,4,3,전라남도 보성군
13243,3603066195A_338985,4,4,3,4,4.0,4,3,3,3,3,3,2,3,4,전라남도 보성군
5511,2404070062A_297004,5,5,4,5,5.0,4,3,5,4,5,4,5,4,5,전라남도 보성군
5093,2402066094A_269234,4,4,3,4,4.0,4,3,3,3,4,3,4,5,4,전라남도 보성군
13228,3603066035A_226011,4,5,3,5,4.0,4,4,4,3,4,4,3,4,4,전라남도 보성군
13025,3602058009A_195128,4,3,5,4,4.0,4,5,5,4,4,5,5,5,4,전라남도 보성군
9322,3117056018A_305545,5,5,5,4,4.0,5,5,4,5,4,3,4,4,4,전라남도 보성군
17141,24040590951_296894,4,5,4,4,4.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
5496,2404069069A_269555,4,3,4,5,4.0,4,4,4,5,4,4,4,4,4,전라남도 보성군
12122,35011661941_166894,4,4,3,5,4.0,4,4,4,4,5,4,4,4,4,전라남도 보성군
19509,36470320171_258433,4,5,4,4,4.0,5,5,4,4,5,3,4,4,5,전라남도 보성군
13202,36030572361_79750,4,4,3,4,4.0,3,3,3,4,4,3,4,5,4,전라남도 보성군
5484,24040670531_151122,4,5,5,5,4.0,4,3,5,5,5,3,5,5,4,전라남도 보성군
13023,36020570201_106708,4,5,3,5,4.0,5,4,4,4,5,3,4,4,4,전라남도 보성군
16028,11210830211_317943,4,3,4,4,4.0,3,4,4,3,4,3,4,4,4,전라남도 보성군
17205,2405071027A_153340,4,5,4,5,4.0,5,4,5,4,5,3,5,5,4,전라남도 보성군
13013,36020330271_135499,4,5,3,5,4.0,5,3,4,4,4,4,4,5,4,전라남도 보성군
13161,36030510241_310227,4,5,3,4,4.0,4,3,3,4,4,4,3,4,4,전라남도 보성군
20097,11210540561_202820,4,3,4,5,4.0,3,4,4,4,4,3,3,4,4,전라남도 보성군
20098,11210571461_235173,4,4,5,4,5.0,5,5,4,4,5,3,4,4,4,전라남도 보성군
12484,35030420191_22354,4,4,3,5,4.0,5,5,4,4,5,3,5,4,4,전라남도 보성군
5429,24040620571_9925,4,5,5,5,4.0,5,4,4,5,5,5,5,5,4,전라남도 보성군
17111,24030570311_299379,4,5,4,5,4.0,5,4,4,4,4,4,4,5,4,전라남도 보성군
4995,24020590031_240291,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
5443,2404063Q08A_9982,4,4,5,4,4.0,5,5,4,4,5,5,4,4,4,전라남도 보성군
31,11010730691_206178,5,4,5,3,5.0,4,4,5,5,5,3,4,5,4,전라남도 보성군
17115,2403062045A_152427,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 보성군
17114,24030570751_9671,4,5,3,5,4.0,3,4,4,4,4,3,4,4,3,전라남도 보성군
11340,3401254120A_252678,4,4,5,4,4.0,4,4,4,4,3,4,4,4,4,전라남도 보성군
21591,2402058160A_326489,4,4,4,4,4.0,5,5,3,4,4,3,4,5,4,전라남도 보성군
5505,24040690941_240913,4,3,4,4,4.0,2,3,3,4,4,3,4,4,4,전라남도 보성군
4983,24020580751_183622,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
6489,2504057021A_213839,4,3,4,4,3.0,4,4,5,4,4,4,4,3,3,전라남도 보성군
12999,3602031067A_23037,5,5,3,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
17169,2404078138A_210024,4,5,4,5,5.0,4,5,5,4,5,5,5,5,5,전라남도 보성군
21258,3602068016A_282644,5,5,4,5,5.0,5,5,5,4,5,5,4,5,5,전라남도 보성군
4993,2402058160A_326489,4,4,4,4,4.0,5,5,3,4,4,3,4,5,4,전라남도 보성군
12305,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
15961,11210571461_235173,4,4,5,4,5.0,5,5,4,4,5,3,4,4,4,전라남도 보성군
13044,3602060109A_282503,4,4,3,5,4.0,5,5,5,5,4,3,5,5,5,전라남도 보성군
21594,2402066094A_269234,4,4,3,4,4.0,4,3,3,3,4,3,4,5,4,전라남도 보성군
19424,36060320311_255389,5,5,4,4,4.0,5,5,4,5,5,5,5,4,5,전라남도 보성군
17814,2901053113A_155845,5,5,5,5,4.0,4,4,4,5,5,3,3,4,4,전라남도 보성군
4912,24010720361_299063,5,5,4,4,5.0,5,4,5,4,5,4,4,5,5,전라남도 보성군
19098,35011661941_166894,4,4,3,5,4.0,4,4,4,4,5,4,4,4,4,전라남도 보성군
5788,2405075020A_95265,4,5,5,5,4.0,5,4,5,4,5,5,5,5,4,전라남도 보성군
13603,3642013178A_253953,4,4,4,4,4.0,5,4,4,4,4,4,4,5,4,전라남도 보성군
5263,2403066097A_324490,4,4,3,4,4.0,4,3,4,4,4,4,3,4,4,전라남도 보성군
1426,11210540561_202820,4,3,4,5,4.0,3,4,4,4,4,3,3,4,4,전라남도 보성군
13405,36330320051_254743,5,5,4,5,5.0,5,5,4,5,4,5,5,5,4,전라남도 보성군
5615,24050520311_151140,5,5,4,4,4.0,5,4,5,5,4,5,4,4,4,전라남도 보성군
4914,24010720361_299084,4,5,4,4,4.0,5,5,4,4,5,4,4,5,4,전라남도 보성군
13396,3633011020A_340283,4,5,4,4,4.0,5,5,4,4,5,4,4,5,4,전라남도 보성군
12902,36010600301_135041,4,5,3,5,4.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
13426,36350120401_23521,4,5,4,5,4.0,5,4,4,4,4,4,5,5,4,전라남도 보성군
4883,2401061053A_37105,5,5,4,5,5.0,5,4,4,4,5,4,5,4,5,전라남도 보성군
21872,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
2470,2108055033A_59994,4,4,3,3,4.0,4,4,4,4,5,4,4,3,4,전라남도 보성군
12914,36010670071_226477,4,4,3,4,4.0,4,4,3,4,4,4,3,4,4,전라남도 보성군
5565,2404079117A_269743,4,3,5,4,4.0,4,4,5,5,4,5,5,4,4,전라남도 보성군
21224,35310121311_253382,4,4,5,4,4.0,5,4,3,5,4,3,4,4,4,전라남도 보성군
5740,2405071096A_212536,5,5,3,5,5.0,4,5,5,4,5,4,5,4,4,전라남도 보성군
7705,2901053113A_155845,5,5,5,5,4.0,4,4,4,5,5,3,3,4,4,전라남도 보성군
19236,35050360191_282236,4,5,4,4,5.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
13377,36310400241_77056,5,4,4,3,5.0,4,3,3,4,3,4,4,4,5,전라남도 보성군
5382,2404057275A_63286,4,4,3,5,4.0,4,4,4,4,5,3,4,4,4,전라남도 보성군
13375,36310380201_50440,5,5,4,4,5.0,4,5,4,4,4,5,4,5,4,전라남도 보성군
13670,36460110871_110877,5,5,4,5,5.0,4,5,4,5,5,4,5,5,5,전라남도 보성군
4942,24020540691_66121,4,5,3,5,4.0,5,3,3,3,3,3,5,5,4,전라남도 보성군
5279,2403066194A_9729,4,4,3,4,4.0,4,4,4,4,4,3,4,4,4,전라남도 보성군
15521,11010730691_206178,5,4,5,3,5.0,4,4,5,5,5,3,4,5,4,전라남도 보성군
12760,35310121311_253382,4,4,5,4,4.0,5,4,3,5,4,3,4,4,4,전라남도 보성군
5391,2404058076A_122081,5,5,3,5,5.0,5,3,5,5,4,3,5,4,4,전라남도 보성군
1429,11210571461_235173,4,4,5,4,5.0,5,5,4,4,5,3,4,4,4,전라남도 보성군
19242,35050510011_197640,4,4,5,4,4.0,4,4,4,4,3,4,4,5,4,전라남도 보성군
17432,2504057021A_213839,4,3,4,4,3.0,4,4,5,4,4,4,4,3,3,전라남도 보성군
16838,2307055067A_210438,4,5,3,3,4.0,4,3,3,5,3,4,4,4,4,전라남도 보성군
5317,2403069132A_240612,4,4,4,3,4.0,5,4,4,4,4,4,4,4,4,전라남도 보성군
12778,35310340251_310516,4,5,4,4,5.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
4463,2307055067A_210438,4,5,3,3,4.0,4,3,3,5,3,4,4,4,4,전라남도 보성군
12780,35310340251_310521,5,5,4,4,5.0,5,4,4,5,5,4,4,5,5,전라남도 보성군
13513,36380320241_254912,4,4,4,3,4.0,5,4,4,5,4,4,5,5,5,전라남도 보성군
13511,36380320241_254896,4,5,4,4,4.0,5,4,4,4,5,3,4,5,5,전라남도 보성군
13542,36400340561_198007,4,5,5,4,5.0,5,3,5,5,4,3,5,5,4,전라남도 보성군
19281,35310121311_253382,4,4,5,4,4.0,5,4,3,5,4,3,4,4,4,전라남도 보성군
5755,2405073051A_325126,5,5,4,4,5.0,4,5,4,5,5,5,4,5,5,전라남도 보성군
5298,2403068049A_122733,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 보성군
19286,35310340251_310516,4,5,4,4,5.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
19287,35310340251_310521,5,5,4,4,5.0,5,4,4,5,5,4,4,5,5,전라남도 보성군
12822,35360360101_310844,5,5,4,4,5.0,5,4,5,5,5,4,4,5,5,전라남도 보성군
22300,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
19307,35360360101_310844,5,5,4,4,5.0,5,4,5,5,5,4,4,5,5,전라남도 보성군
13555,36400410211_283598,4,5,3,4,4.0,4,4,4,4,5,3,4,4,4,전라남도 보성군
4898,24010640341_269118,4,5,4,4,4.0,5,4,4,4,5,4,4,5,4,전라남도 보성군
16897,23080620681_35649,4,4,5,4,4.0,4,5,4,5,4,5,4,4,4,전라남도 보성군
1557,11210830211_317943,4,3,4,4,4.0,3,4,4,3,4,3,4,4,4,전라남도 보성군
5407,24040590951_296894,4,5,4,4,4.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
13371,36310340141_23440,5,5,3,5,5.0,5,4,5,5,5,3,5,5,4,전라남도 보성군
13674,3646011110A_313408,4,5,3,4,4.0,5,5,3,4,3,3,4,4,4,전라남도 보성군
13354,3606053334A_339665,4,5,4,4,4.0,5,5,4,4,5,4,4,5,4,전라남도 보성군
22215,21100551481_34269,4,5,3,3,4.0,4,4,4,4,4,3,4,5,4,전라남도 보성군
3039,21150610731_207720,4,4,5,4,4.0,4,4,5,5,4,4,4,4,4,전라남도 보성군
5204,24030570751_9671,4,5,3,5,4.0,3,4,4,4,4,3,4,4,3,전라남도 보성군
19437,36310400241_77060,5,5,4,4,5.0,5,4,4,4,5,4,5,5,5,전라남도 보성군
13314,36060320311_255389,5,5,4,4,4.0,5,5,4,5,5,5,5,4,5,전라남도 보성군
12949,36010720831_340124,5,4,3,4,5.0,5,3,4,5,4,3,4,4,4,전라남도 보성군
5197,24030570311_299379,4,5,4,5,4.0,5,4,4,4,4,4,4,5,4,전라남도 보성군
12664,35050360191_282236,4,5,4,4,5.0,5,4,4,4,5,4,4,5,5,전라남도 보성군
12574,35030690491_22452,4,4,3,4,4.0,4,4,4,4,4,3,4,4,4,전라남도 보성군
13291,3606011182A_253832,5,5,5,5,4.0,5,5,5,5,5,5,5,5,5,전라남도 보성군
22160,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
19157,35020650471_196655,4,4,5,5,4.0,4,4,4,4,5,4,5,4,4,전라남도 보성군
19156,35020640291_167232,4,5,3,4,4.0,4,4,3,3,4,3,4,4,4,전라남도 보성군
12954,3601073116A_22902,4,5,4,5,4.0,4,3,4,4,5,4,4,5,4,전라남도 보성군
20423,2402066094A_269234,4,4,3,4,4.0,4,3,3,3,4,3,4,5,4,전라남도 보성군
20720,2901060214A_215731,4,4,5,4,4.0,4,3,4,4,4,4,3,4,4,전라남도 보성군
4859,2401058038A_9234,5,5,4,4,4.0,5,5,4,4,5,4,4,4,4,전라남도 보성군
17010,2402058160A_326489,4,4,4,4,4.0,5,5,3,4,4,3,4,5,4,전라남도 보성군
20415,2402058160A_326489,4,4,4,4,4.0,5,5,3,4,4,3,4,5,4,전라남도 보성군
17012,24020590031_240291,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 보성군
19476,36400410211_283598,4,5,3,4,4.0,4,4,4,4,5,3,4,4,4,전라남도 보성군
13259,36040330041_23158,4,4,3,4,4.0,4,4,3,3,4,4,3,4,4,전라남도 보성군
13257,36040330041_23155,4,4,4,4,4.0,3,4,4,4,3,3,3,3,3,전라남도 보성군
16617,2206068029A_149626,5,5,3,5,5.0,4,3,5,5,5,3,4,5,5,전라남도 보성군
14976,38111510861_111037,4,5,3,4,4.0,5,4,4,4,5,3,4,4,4,전라남도 보성군
4872,24010590361_151328,4,4,3,5,4.0,5,3,4,4,4,4,5,5,4,전라남도 보성군
19417,3606011182A_253832,5,5,5,5,4.0,5,5,5,5,5,5,5,5,5,전라남도 보성군
5547,2404078051A_153527,4,4,3,4,4.0,4,4,4,4,4,3,4,4,4,전라남도 보성군
13690,36470320171_258433,4,5,4,4,4.0,5,5,4,4,5,3,4,4,5,전라남도 보성군
8797,31091511191_72747,4,5,4,5,4.0,4,3,4,5,5,3,4,5,4,전라남도 보성군
7854,2901060214A_215731,4,4,5,4,4.0,4,3,4,4,4,4,3,4,4,전라남도 보성군
12594,3503071041A_22523,4,4,3,4,4.0,4,4,5,4,4,3,4,4,4,전라남도 보성군
13330,3606053056A_197810,4,5,3,5,4.0,5,3,5,4,4,4,3,5,4,전라남도 보성군
19029,34340120041_137339,5,5,4,5,5.0,5,3,5,4,5,5,5,4,5,전라남도 보성군
12938,3601071093A_282355,4,3,3,4,4.0,4,4,4,4,3,4,3,3,4,전라남도 보성군
5554,2404078138A_210024,4,5,4,5,5.0,4,5,5,4,5,5,5,5,5,전라남도 보성군
21179,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
5672,2405060042A_151208,4,5,4,4,4.0,5,4,4,4,4,4,3,5,4,전라남도 보성군
19141,35012652061_309625,4,5,4,4,4.0,4,4,3,4,5,3,4,4,4,전라남도 보성군
13349,3606053284A_283376,5,5,3,5,5.0,4,3,4,4,3,3,3,4,5,전라남도 보성군
5208,24030600341_143239,4,4,5,4,4.0,4,5,5,4,4,4,5,4,4,전라남도 보성군
19395,3602068016A_282644,5,5,4,5,5.0,5,5,5,4,5,5,4,5,5,전라남도 보성군
16974,24010720361_299063,5,5,4,4,5.0,5,4,5,4,5,4,4,5,5,전라남도 보성군
5228,2403062045A_152427,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 보성군
4844,24010510231_9199,4,5,4,4,3.0,5,4,4,5,4,4,5,4,4,전라남도 보성군
21988,21100551481_34269,4,5,3,3,4.0,4,4,4,4,4,3,4,5,4,전라남도 보성군
12259,3501257114A_167091,5,5,5,4,5.0,3,4,5,5,4,5,4,5,5,전라남도 화순군
5757,2405073051A_325134,5,5,4,5,5.0,5,5,5,4,5,3,5,4,5,전라남도 화순군
19149,35020530351_106490,5,5,5,4,4.0,5,4,4,5,4,5,4,4,5,전라남도 화순군
5694,24050631101_36397,5,5,4,5,5.0,5,5,4,5,4,4,4,5,5,전라남도 화순군
5452,2404064056A_36266,4,5,3,5,4.0,5,3,3,3,3,3,5,5,5,전라남도 화순군
5725,24050702301_174517,5,5,4,5,5.0,5,3,3,5,4,3,5,4,5,전라남도 화순군
12351,35020530351_106490,5,5,5,4,4.0,5,4,4,5,4,5,4,4,5,전라남도 화순군
4866,2401058038A_9309,4,5,3,5,4.0,4,3,4,3,3,3,5,4,5,전라남도 화순군
5353,24040560291_122875,4,3,4,5,4.0,4,4,3,3,5,4,4,5,4,전라남도 화순군
4852,24010560491_94725,5,5,4,5,5.0,5,5,4,5,4,5,4,5,5,전라남도 화순군
4851,24010560131_66038,5,5,5,4,5.0,4,4,5,4,5,5,4,5,5,전라남도 화순군
13564,36410110661_311240,4,5,4,4,4.0,5,3,4,4,5,3,5,4,4,전라남도 화순군
5748,24050711691_184172,5,5,4,4,5.0,4,5,5,4,5,5,5,4,5,전라남도 화순군
5381,2404057275A_63283,4,4,3,4,4.0,4,4,4,4,5,3,4,4,4,전라남도 화순군
13627,36430360191_83622,4,5,3,4,4.0,5,3,4,4,5,3,4,5,4,전라남도 화순군
4848,24010560131_65959,5,5,4,4,5.0,4,5,4,5,5,5,4,5,5,전라남도 화순군
12618,35040360131_136075,4,4,4,5,4.0,5,3,4,4,3,3,4,5,4,전라남도 화순군
5066,2402063070A_181951,3,5,4,5,3.0,5,3,3,4,4,3,3,5,4,전라남도 화순군
5103,2402066132A_324276,4,5,5,5,4.0,5,5,5,5,5,3,5,5,4,전라남도 화순군
5422,2404061045A_269462,4,4,5,5,4.0,3,4,4,5,4,4,4,5,4,전라남도 화순군
12772,35310330141_338641,5,5,4,5,5.0,4,5,4,5,5,3,3,3,5,전라남도 화순군
5722,24050702301_153275,5,5,3,5,5.0,5,4,5,5,4,4,4,4,5,전라남도 화순군
13376,36310380201_50453,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 화순군
5810,2405075255A_215848,4,4,4,5,4.0,4,5,3,4,4,4,3,5,4,전라남도 화순군
5544,2404078051A_153517,4,4,4,5,4.0,4,4,4,4,4,4,4,5,4,전라남도 화순군
4933,2402054013A_183552,4,5,4,5,4.0,5,3,5,5,4,3,5,5,4,전라남도 화순군
4974,2402058046A_269140,4,5,5,5,4.0,4,5,5,4,5,3,5,5,4,전라남도 화순군
5697,24050670021_92446,4,4,3,4,4.0,4,3,3,4,4,4,4,3,4,전라남도 화순군
13319,36060350261_283278,3,4,3,4,3.0,4,3,3,4,3,3,3,3,3,전라남도 화순군
17073,2402068015A_123721,5,5,4,5,5.0,4,5,3,3,5,5,4,5,5,전라남도 화순군
5536,2404073005A_64464,4,5,4,4,4.0,5,3,5,5,4,3,5,5,4,전라남도 화순군
16988,2402057009A_211022,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,전라남도 화순군
5193,2403053063A_94946,4,4,5,4,4.0,4,3,4,4,4,3,4,4,4,전라남도 화순군
21245,3601051034A_22791,4,5,5,4,4.0,4,3,3,4,5,3,4,4,4,전라남도 화순군
